Comment,Rating,PhoBERT_Text,SVM_Text
"Mình đặt ở đây 2 lần:gà luộc,ủ muối, mà lười viết bình luận :))

Mấy hôm nay nắng nóng mà Now cho nhiều ưu đãi quá, mình chỉ việc ngồi điều hoà gọi ship, yêu Now quá nên quyết tâm vượt lười viết vài cái cmt cho mấy quán mình đã thưởng thức, trước giờ toàn đi đọc chùa😂. 

Ai cũng như mềnh thì lấy ý kiến đâu mà tham khảo😁

Gà luộc: ngon, ngọt, thơm thịt, 79k/ nửa con, giá thấp hơn 1 số nơi khác

Gà ủ muối: ban đầu ăn chưa quen thấy sao sao, mà đến miếng thứ 2,3 thì ghiền lắm :)), ai chưa biết nên thử nha",1,mình đặt ở đây 2 lần gà luộc ủ muối mà lười viết bình_luận mấy hôm_nay nắng_nóng mà now cho nhiều ưu_đãi quá mình chỉ việc ngồi điều_hoà gọi ship yêu now quá nên quyết_tâm vượt lười viết vài cái cmt cho mấy quán mình đã thưởng_thức trước giờ toàn đi đọc chùa ai cũng như mềnh thì lấy ý_kiến đâu mà tham_khảo gà luộc ngon_ngọt thơm thịt 79k nửa con giá thấp hơn 1 số nơi khác gà ủ muối ban_đầu ăn chưa quen thấy sao sao mà đến miếng thứ 2 3 thì ghiền lắm ai chưa biết nên thử nha,2 gà luộc ủ muối lười viết bình_luận mấy hôm_nay nắng_nóng now ưu_đãi quá điều_hoà gọi ship yêu now quá quyết_tâm lười viết cmt mấy quán thưởng_thức toàn đi đọc chùa mềnh ý_kiến tham_khảo gà luộc ngon_ngọt thơm thịt 79k nửa giá 1 gà ủ muối ban_đầu chưa quen miếng 2 3 ghiền lắm chưa thử nha
"Mình tìm được quán qua Foody vì ở gần thấy review cũng ổn .Nhưng đến khi ăn thì chán hơn mình tưởng. Lần đầu thấy ăn mì Ramen mà ăn vs củ hành muối , ăn vs giá chần . Mì nhão , nhạt ; vịt hơi hôi .",0,mình tìm được quán qua foody vì ở gần thấy review cũng ổn nhưng đến khi ăn thì chán hơn mình tưởng lần đầu thấy ăn mì ramen mà ăn với củ_hành muối_ăn với giá chần mì nhão nhạt vịt hơi hôi,quán foody review ổn nhưng chán tưởng đầu mì ramen củ_hành muối_ăn giá chần mì nhão nhạt vịt hơi hôi
"Bún bò nhiều rau nhiều thịt, thế nhưng nước trộn chưa ngon lắm nên ăn cũng bình thường
Bàn ăn bên dưới chân nó như cái máy dệt ý ạ)) lạ lạ hay hay",1,bún_bò nhiều rau nhiều thịt thế nhưng nước trộn chưa ngon lắm nên ăn cũng bình_thường bàn ăn bên dưới chân nó như cái máy dệt ý ạ lạ lạ hay_hay,bún_bò rau thịt nhưng trộn chưa ngon lắm bình_thường bàn chân máy dệt lạ lạ
Gà bị khô và rất nhỏ . Thất vọng rất nhiều :(((,0,gà bị khô và rất nhỏ thất_vọng rất nhiều,gà khô rất thất_vọng rất
"Hương vị rất ngon nhưng chỉ là nước sốt có khác so với hương vị ngày xưa . Ngày xưa quán cho ngọt và mặn bây giờ thành mặn và cay nhưng ăn cũng khá ngon ngoại trừ đợi hơi lâu ra thì rất oki , chủ quán rất thân thiện nhân viên cũng vậy lần sau sẽ ghé lại ><",0,hương_vị rất ngon nhưng chỉ là nước sốt có khác so với hương_vị ngày_xưa ngày_xưa quán cho ngọt và mặn bây_giờ thành mặn và cay nhưng ăn cũng khá ngon ngoại_trừ đợi hơi lâu ra thì rất ok chủ quán rất thân_thiện nhân_viên cũng vậy lần sau sẽ ghé lại,hương_vị rất ngon nhưng sốt hương_vị quán mặn thành mặn cay nhưng ngon ngoại_trừ đợi hơi rất ok chủ quán rất thân_thiện nhân_viên ghé
Xem review thấy điểm cao thế mà gọi về ăn chán kinh khủng,0,xem review thấy điểm_cao_thế_mà gọi về ăn chán kinh_khủng,review điểm_cao_thế_mà gọi chán kinh_khủng
Cà phê cốt dừa là best rồi khỏi bàn cãi nhiều :))) lười đi order về cái đỡ cơn thèm mà giá lại rẻ 🤣🤣,1,cà_phê cốt dừa là best rồi khỏi bàn_cãi nhiều lười đi order về cái đỡ cơn thèm mà giá lại rẻ,cà_phê cốt dừa best bàn_cãi lười đi order đỡ thèm giá rẻ
"Thật ra t ăn đây cũng đc 4 năm r . Rủ các bạn bè qua đây ăn khá nhiều .thỉnh thoảng cũng vào một mình . Tuy v mình mới ăn một vài món thui.
~ chân gà ngâm sả tắc khá ngon . Vị cay cay ngôn lémmmmmm
~ tào phớ vừa miệng , không ngọt quá . 
~sữa chua mít cũng rất ngon . Đặc biệt mình thích nhất ở đây là caramen vs chân trâu . Chân trâu tôn ngon mà dai nữa. Caramen cũng rất vừa không có ngọt quá đâu .
~ gà xốt me cay ngon lắm,  mình chỉ thích ăn chân thui vì còn gặm đc cả xương 🤣🤣🤣
NOTE : qua đây nhất định phải ăn cơm gà . Cực kì ngon,  đầy đặn luôn ý . Một suất 35k đối với sinh viên cũng bằng vài bữa r , nhưng mình vẫn có thể nhịn sâng vs tối để ăn trưa cơm gà . No cả ngày . Bạn có thể xin thêm cơm nhé 😆😆😆. Cơm gà mà c chủ còn cho thêm kim chi nữa , t toàn xin kim chi thui chứ cơm t không ăn hết lun á. Suất này 2 người ăn vẫn được .",1,thật_ra t ăn đây cũng được 4 năm rồi rủ các bạn_bè qua đây ăn khá nhiều thỉnh_thoảng cũng vào một_mình tuy v mình mới ăn một_vài món thui chân gà ngâm sả tắc khá ngon vị cay_cay_ngôn lémmmmmm tào_phớ vừa_miệng không ngọt quá sữa_chua mít cũng rất ngon đặc_biệt mình thích nhất ở đây là caramen với chân trâu chân trâu tôn ngon mà dai nữa caramen cũng rất vừa không có ngọt quá đâu gà xốt me cay ngon lắm mình chỉ thích ăn chân thui vì còn gặm được cả xương note qua đây nhất_định phải ăn cơm gà cực_kì ngon đầy_đặn luôn ý một suất 35k đối_với sinh_viên cũng bằng vài bữa rồi nhưng mình vẫn có_thể nhịn sâng với tối để ăn trưa cơm gà no cả ngày bạn có_thể xin thêm cơm nhé cơm gà mà c chủ còn cho thêm kim chi nữa t toàn xin kim chi thui chứ cơm t không ăn hết lun á suất này 2 người ăn vẫn được,t 4 rủ bạn_bè một_mình v món thui chân gà ngâm sả tắc ngon vị cay_cay_ngôn lémmmmmm tào_phớ vừa_miệng không quá sữa_chua mít rất ngon caramen chân trâu chân trâu tôn ngon dai caramen rất không quá gà xốt me cay ngon lắm chân thui gặm xương note cơm gà cực_kì ngon đầy_đặn suất 35k sinh_viên bữa nhưng nhịn sâng tối trưa cơm gà no cơm cơm gà c chủ kim chi t toàn kim chi thui cơm t không lun suất 2
"Lần thứ 2 mình đến quá tệ! Đồ ăn cứ như lưu lại cả tuần, đồ gì cũng chán, cá hồi trắng nhợt. Góp ý thì em phục vụ thái độ bỏ đi và kêu 1 anh nhân viên khác đến thay thế. Làm ăn mà không nghe ý kiến khách thì vắng tanh là phải thôi",0,lần thứ 2 mình đến quá tệ đồ ăn cứ như lưu lại cả tuần đồ gì cũng chán cá_hồi trắng nhợt góp_ý thì em phục_vụ thái_độ bỏ đi và kêu 1 anh nhân_viên khác đến thay_thế làm_ăn mà không nghe ý_kiến khách thì vắng_tanh là phải thôi,2 quá tệ đồ lưu tuần đồ chán cá_hồi trắng nhợt góp_ý phục_vụ thái_độ đi kêu 1 nhân_viên thay_thế làm_ăn không ý_kiến vắng_tanh
Chân gà ăn nhớt nhớt bẩn. Thái độ của chủ quán khi phản ánh rất bố láo. Ko nên ăn ở đây. Vừa phí tiền vừa mang bực vào người,0,chân gà ăn nhớt nhớt bẩn thái_độ của chủ quán khi phản_ánh rất bố_láo không nên ăn_ở đây vừa phí tiền vừa mang bực vào người,chân gà nhớt nhớt bẩn thái_độ chủ quán phản_ánh rất bố_láo không ăn_ở phí tiền bực
"Đồ ăn vớ vẩn làm ăn linh tinh, tráo đồ cho khách ăn đồ vớ vẩn ! gọi 1 đằng làm 1 nẻo , làm ăn thất đức!",0,đồ ăn vớ_vẩn làm_ăn linh_tinh tráo đồ cho khách ăn đồ vớ_vẩn gọi 1 đằng làm 1 nẻo làm_ăn thất_đức,đồ vớ_vẩn làm_ăn linh_tinh tráo đồ đồ vớ_vẩn gọi 1 đằng 1 nẻo làm_ăn thất_đức
"Mình ngồi bàn ngay tầng 1 nên cũng chả rõ quán có mấy tầng. Quán toàn khách Hàn, hôm đấy hình như có mỗi bàn mình là khách Việt. Mở menu ra thì toàn thấy các món xào tầm 500-600k/đĩa, thấy hơi chột dạ. Giở sang trang thì thấy giá có rẻ hơn chút, nhưng cũng tầm 250-300k/đĩa, vẫn hơi đắt. Lẩu cũng toàn 500-800k/nồi. Cũng ko nhiều món lắm. Mình cứ tưởng sẽ hết rất nhiều tiền cho bữa ăn hôm đấy, may sao giở đến cuối quyển menu lại có suất ăn đặc biệt 130k/ng, hỏi ra có miến gà, bánh tok xào và trứng cuộn, mình gọi luôn 2 suất cho 2 người. Nước thì uống nước lọc để sẵn ở mỗi bàn, đồ ăn kèm thì khá phong phú. Về món ăn chính, miến rất ngon nhưng hơi ít, gà cũng giống gà công nghiệp, nhưng ăn được, bánh tok cũng ngon, nhưng trứng thì hơi nhạt. Mỗi người còn có thêm 1 bát cơm nóng nữa nhưng mình không động đến cơm. Trong hình là suất cho 2 người chung nhau, mình quên chụp trứng cuộn. Nói chung 260k/2 người cũng không phải là quá đắt, mà cũng ngon thật. Nhưng mà hơi tiếc là hơi ít món để chọn và các món còn lại giá quá cao. Đúng là chỉ phục vụ chi khách Hàn là chủ yếu. À, ông chủ hình như cũng người Hàn Quốc, cả chủ và nhân viên đều phục vụ tận tình.",1,mình ngồi bàn ngay tầng 1 nên cũng chả rõ quán có mấy tầng quán toàn khách hàn hôm đấy hình_như có mỗi bàn mình là khách việt mở menu ra thì toàn thấy các món xào tầm 500 600k đĩa thấy hơi chột_dạ giở sang trang thì thấy giá có rẻ hơn chút nhưng cũng tầm 250 300k đĩa vẫn hơi đắt lẩu cũng toàn 500 800k nồi cũng không nhiều món lắm mình cứ tưởng sẽ hết rất nhiều tiền cho bữa ăn hôm đấy may_sao giở đến cuối quyển menu lại có suất ăn đặc_biệt 130k ng hỏi ra có miến gà bánh tok xào và trứng cuộn mình gọi luôn 2 suất cho 2 người nước thì uống nước_lọc để sẵn ở mỗi bàn đồ ăn kèm thì khá phong_phú về món ăn chính miến rất ngon nhưng hơi ít gà cũng giống gà công_nghiệp nhưng ăn được bánh tok cũng ngon nhưng trứng thì hơi nhạt mỗi người còn có thêm 1 bát cơm nóng nữa nhưng mình không động đến cơm trong hình là suất cho 2 người chung nhau mình quên chụp trứng cuộn nói_chung 260k 2 người cũng không phải là quá đắt mà cũng ngon thật nhưng mà hơi tiếc là hơi ít món để chọn và các món còn lại giá quá cao đúng là chỉ phục_vụ chi khách hàn là chủ_yếu à ông chủ hình_như cũng người hàn quốc cả chủ và nhân_viên đều phục_vụ tận_tình,bàn tầng 1 chả quán mấy tầng quán toàn hàn hôm đấy hình_như bàn việt menu toàn món xào tầm 500 600k đĩa hơi chột_dạ giở trang giá rẻ chút nhưng tầm 250 300k đĩa hơi đắt lẩu toàn 500 800k nồi không món lắm tưởng rất tiền bữa hôm đấy may_sao giở quyển menu suất 130k ng miến gà bánh tok xào trứng cuộn gọi 2 suất 2 uống nước_lọc sẵn bàn đồ kèm phong_phú món miến rất ngon nhưng hơi gà gà công_nghiệp nhưng bánh tok ngon nhưng trứng hơi nhạt 1 bát cơm nóng nhưng không động cơm hình suất 2 quên chụp trứng cuộn 260k 2 không quá đắt ngon nhưng hơi tiếc hơi món món giá quá phục_vụ chi hàn chủ_yếu chủ hình_như hàn quốc chủ nhân_viên phục_vụ tận_tình
"Miêu tả nói vịt 3kg cuối cùng nhận được con vịt 800g 
Quán này lừa đảo trắng trợn lắm, mọi người đừng mua,  mình tin người***nên chịu vậy. Quán tam đong Cửa trên grab rồi nên mình k chụp được. Thật bực mình quá,  biết k đủ 3kg nhưng ít nhất cũng được 2 kg mình***quá mà 😡😡😡",0,miêu_tả nói vịt 3kg cuối_cùng nhận được con vịt 800g quán này lừa_đảo trắng_trợn lắm mọi người đừng mua mình tin người nên chịu vậy quán tam đong cửa trên grab rồi nên mình không chụp được thật bực_mình quá biết không đủ 3kg nhưng ít_nhất cũng được 2 kg mình quá mà,miêu_tả vịt 3kg vịt 800g quán lừa_đảo trắng_trợn lắm đừng mua quán tam đong cửa grab không chụp bực_mình quá không 3kg nhưng 2 kg quá
"Đồ uống thì ok nhưng mèo nhìn chán đời quá!
1 bạn lông dài rối lông thành mấy cục siêu to khổng lồ, lông chuẩn bị thành cùi giẻ đến nơi 🤦🏻‍♀️
Còn tình trạng mèo mũi xanh thò lò, nấm với mắt kèm nhèm các kiểu thì con nào con nấy bị rõ lắm, chán chả buồn chụp!",0,đồ uống thì ok nhưng mèo nhìn chán đời quá 1 bạn lông dài rối lông thành mấy cục siêu to khổng_lồ lông chuẩn_bị thành cùi giẻ đến nơi còn tình_trạng mèo mũi xanh thò_lò nấm với mắt kèm_nhèm các kiểu thì con nào con nấy bị rõ lắm chán chả buồn chụp,đồ uống ok nhưng mèo chán đời quá 1 lông rối lông thành mấy cục siêu to khổng_lồ lông thành cùi giẻ mèo mũi xanh thò_lò nấm mắt kèm_nhèm kiểu lắm chán chả buồn chụp
"Mình chưa từng ăn gà ở đâu chán như ở đây. Ship nửa con sốt cay mà nước sốt cứ ngòn ngọt chả ra vị gì, đã thế lại đen kịt như nước cống. Phần bột bao ngoài gà ăn như trứng rán. Vì mình kị trứng rán nên vị của nó mình nhớ kĩ lắm. Ngây ngấy, không có một tí nào liên quan đến gà. Điểm cộng duy nhất là thịt không bị khô, nhưng tẩm ướp không kĩ nên ăn gần như không cảm thấy gì.
Ăn vừa phí mồm vừa phí tiền!",0,mình chưa từng ăn gà ở đâu chán như ở đây ship nửa con sốt_cay mà nước sốt cứ ngòn_ngọt chả ra vị gì đã thế lại đen_kịt như nước cống phần bột bao ngoài gà ăn như trứng rán vì mình kị trứng rán nên vị của nó mình nhớ kĩ lắm ngây_ngấy không có một_tí nào liên_quan đến gà điểm cộng duy_nhất là thịt không bị khô nhưng tẩm ướp không kĩ nên ăn gần như không cảm_thấy gì ăn vừa phí mồm vừa phí tiền,chưa gà chán ship nửa sốt_cay sốt ngòn_ngọt chả vị đen_kịt cống bột bao gà trứng rán kị trứng rán vị kĩ lắm ngây_ngấy không một_tí gà cộng duy_nhất thịt không khô nhưng tẩm ướp không kĩ không phí mồm phí tiền
"nộm đầy đủ 1 suất khá nhiêù
mỗi tội nước nộm chua gắt ngửi lại còn như mùi thiu ý.trước mình ăn thấy ngon.lần này đặt 4 suất mà vì nước thành chán
-nem cuốn k co j đặc sắc",0,nộm đầy_đủ 1 suất khá nhiêù mỗi tội nước nộm chua gắt ngửi lại còn như mùi thiu ý trước mình ăn thấy ngon lần này đặt 4 suất mà vì nước thành chán nem cuốn không co j đặc_sắc,nộm đầy_đủ 1 suất nhiêù tội nộm chua gắt ngửi mùi thiu ngon 4 suất thành chán nem không co j đặc_sắc
"50k/suất như mèo mửa. Cơm thì chưa chín sượng trân, thịt nhạt toẹt khô khốc, xem đống bì nhão nhoét đ' hiểu làm gì luôn????? Không hiểu mình đang ăn cái gì",0,50k suất như mèo mửa cơm thì chưa chín sượng trân thịt nhạt toẹt khô_khốc xem đống bì nhão_nhoét đ hiểu làm gì luôn không hiểu mình đang ăn cái gì,50k suất mèo mửa cơm chưa chín sượng trân thịt nhạt khô_khốc đống bì nhão_nhoét đ không
